hero_a,hero_b,counter_score
7,16,-0.02289000000000002
7,17,0.08745899999999995
7,18,-0.024241999999999986
7,19,0.06690600000000002
7,20,-0.011803999999999981
7,25,0.025163999999999964
7,27,0.012194999999999956
7,31,0.028864
7,35,0.036183999999999994
7,50,-0.0022090000000000165
7,52,0.13093100000000002
7,58,0.0063830000000000275
7,60,0.08528400000000003
7,63,0.040630000000000055
7,64,0.03416699999999995
7,65,0.01960799999999996
7,66,0.0010139999999999594
7,67,0.03793100000000005
7,69,0.030611999999999973
7,72,0.09813099999999997
7,76,0.006060999999999983
7,77,0.002986999999999962
7,79,0.09491499999999997
7,80,0.003689999999999971
7,81,-0.01391199999999998
8,1,0.079592
8,2,0.02091299999999996
8,3,0.06603800000000004
8,4,0.08771899999999999
8,6,0.038116999999999956
8,7,0.026422999999999974
8,10,0.06603800000000004
8,11,-0.0021829999999999905
8,12,0.08937200000000001
8,13,0.05581899999999995
8,14,0.09836100000000003
8,15,0.041850000000000054
8,16,0.01047600000000004
8,17,0.13888900000000004
8,18,0.02129800000000004
8,19,0.11846199999999996
8,20,0.02268199999999998
8,25,0.024510000000000032
8,27,0.05348799999999998
8,31,0.06046499999999999
8,35,0.055172
8,50,0.07676300000000003
8,52,0.20098000000000005
8,58,-0.020000000000000018
8,60,0.101626
8,63,0.06198300000000001
8,64,0.050239000000000034
8,65,0.04897499999999999
8,66,0.01612899999999995
8,67,0.05045900000000003
8,69,0.07185600000000003
8,72,0.07142899999999996
8,76,0.043623999999999996
8,77,0.060284000000000004
8,79,0.12151400000000001
8,80,0.096491
8,81,-0.012097000000000024
10,1,0.07423599999999997
10,2,-0.060419999999999974
10,3,-0.036100999999999994
10,4,-0.02459
10,6,-0.050632999999999984
10,7,-0.028588000000000002
10,8,-0.06603799999999999
10,11,-0.04081600000000002
10,12,-0.00847500000000001
10,13,-0.002018999999999993
10,14,0.03584900000000002
10,15,0.01958800000000005
10,16,-0.07672499999999999
10,17,0.009225000000000039
10,18,-0.060917
10,19,0.059726999999999975
10,20,-0.06379499999999999
10,25,-0.044928000000000023
10,27,-0.03078599999999998
10,31,-0.011975999999999987
10,35,-0.04205599999999998
10,50,-0.05393100000000001
10,52,0.03866700000000001
10,58,-0.05319099999999999
10,60,0.026514999999999955
10,63,-0.00858399999999998
10,64,-0.03288000000000002
10,65,-0.045347000000000026
10,66,-0.04020099999999999
10,67,-0.013228000000000018
10,69,-0.012987000000000026
10,72,0.03054699999999999
10,76,0.02097899999999997
10,77,-0.04656500000000002
10,79,0.04044099999999995
10,80,-0.04602499999999998
10,81,-0.06618800000000002
11,1,0.07499999999999996
11,2,-0.03090900000000002
11,3,0.03521099999999999
11,4,0.06422000000000005
11,6,0.06457599999999997
11,7,-0.009174000000000015
11,8,0.002183000000000046
11,10,0.04081599999999996
11,12,0.0
11,13,0.033498999999999945
11,14,0.09349600000000002
11,15,0.08455900000000005
11,16,-0.024527999999999994
11,17,0.13565899999999997
11,18,0.015384999999999982
11,19,0.10344799999999998
11,20,0.007220000000000004
11,25,0.0
11,27,0.06903800000000004
11,31,0.042406000000000055
11,35,0.025083999999999995
11,50,-0.021235999999999977
11,52,0.12666699999999997
11,58,-0.04285699999999998
11,60,0.082781
11,63,0.10649799999999998
11,64,0.022422000000000053
11,65,0.04524399999999995
11,66,0.052995000000000014
11,67,0.040669999999999984
11,69,0.07094599999999995
11,72,0.08730199999999999
11,76,0.147799
11,77,0.054571999999999954
11,79,0.11682199999999998
11,80,0.05118100000000003
11,81,-0.008417999999999981
12,1,0.00909099999999996
12,2,-0.0050000000000000044
12,3,0.005017000000000049
12,4,-0.024038000000000004
12,6,-0.029660999999999993
12,7,-0.026882000000000017
12,8,-0.08937200000000001
12,10,0.00847500000000001
12,11,0.0
12,13,0.024916999999999967
12,14,0.033332999999999946
12,15,0.06650199999999995
12,16,-0.04727300000000001
12,17,0.05208299999999999
12,18,-0.02238800000000002
12,19,0.021036000000000055
12,20,-0.03212900000000002
12,25,0.050898
12,27,0.018518999999999952
12,31,-0.007317000000000018
12,35,0.01957299999999995
12,50,-0.02820499999999998
12,52,0.08851699999999996
12,58,0.0
12,60,0.05038799999999999
12,63,0.03953499999999999
12,64,-0.014492999999999978
12,65,-0.03428599999999998
12,66,-0.02558100000000002
