composition,winrate,games
1|10|64|77|79|80,0.0,1
1|10|6|60|64|76,0.0,1
1|10|6|64|69|77,0.0,1
1|10|6|65|67|76,1.0,1
1|10|6|65|67|80,0.0,1
1|10|6|67|7|8,0.0,1
1|10|6|7|79|80,1.0,1
1|10|77|79|80|81,1.0,1
1|11|12|13|16|52,1.0,1
1|11|12|13|19|3,1.0,1
1|11|12|13|31|7,0.0,1
1|11|12|13|63|80,1.0,1
1|11|12|13|77|80,1.0,1
1|11|12|14|17|19,0.0,1
1|11|12|14|58|7,1.0,1
1|11|12|15|58|63,0.0,1
1|11|12|16|4|50,1.0,1
1|11|12|16|50|63,1.0,1
1|11|12|16|65|7,0.0,1
1|11|12|17|20|4,0.0,1
1|11|12|17|31|64,1.0,1
1|11|12|17|7|8,1.0,1
1|11|12|20|27|63,0.0,1
1|11|12|20|63|65,1.0,1
1|11|12|25|3|7,1.0,1
1|11|12|27|7|81,0.0,1
1|11|12|2|35|7,1.0,1
1|11|12|31|50|7,1.0,1
1|11|12|31|65|7,1.0,1
1|11|12|52|64|8,0.0,1
1|11|12|63|65|69,0.0,1
1|11|13|14|35|66,1.0,1
1|11|13|15|4|69,0.0,1
1|11|13|15|63|67,0.0,1
1|11|13|15|65|67,0.0,1
1|11|13|15|65|79,1.0,1
1|11|13|15|79|80,1.0,1
1|11|13|16|18|52,0.5,2
1|11|13|16|18|65,0.5,2
1|11|13|16|18|7,0.333333,3
1|11|13|16|27|69,1.0,1
1|11|13|16|4|69,1.0,1
1|11|13|18|20|65,1.0,1
1|11|13|18|31|50,0.0,1
1|11|13|18|31|63,0.0,1
1|11|13|19|35|69,1.0,1
1|11|13|20|31|6,0.5,2
1|11|13|25|58|81,1.0,1
1|11|13|2|64|77,0.0,1
1|11|13|31|65|76,1.0,1
1|11|13|35|64|77,1.0,1
1|11|13|35|7|81,1.0,1
1|11|13|60|66|69,0.0,1
1|11|13|64|66|79,1.0,1
1|11|13|69|77|8,0.0,1
1|11|13|6|7|79,1.0,1
1|11|14|15|65|72,1.0,1
1|11|14|16|25|63,1.0,1
1|11|14|20|66|80,0.0,1
1|11|14|25|7|8,1.0,1
1|11|14|31|7|81,0.0,1
1|11|15|16|31|63,0.0,1
1|11|15|16|31|65,1.0,1
1|11|15|16|31|7,1.0,1
1|11|15|16|35|7,0.0,1
1|11|15|16|64|81,1.0,1
1|11|15|17|4|67,1.0,1
1|11|15|18|2|65,1.0,1
1|11|15|19|60|65,0.0,1
1|11|15|20|31|77,0.0,1
1|11|15|20|65|7,1.0,1
1|11|15|2|31|4,0.0,1
1|11|15|31|77|81,0.0,1
1|11|15|35|67|7,0.0,1
1|11|15|3|77|8,0.0,1
1|11|15|4|60|67,0.0,1
1|11|15|50|65|81,1.0,1
1|11|15|58|63|65,0.0,1
1|11|16|18|50|65,1.0,1
1|11|16|18|52|63,0.0,1
1|11|16|18|63|65,0.0,1
1|11|16|18|65|7,0.0,1
1|11|16|19|65|67,1.0,1
1|11|16|19|7|79,1.0,1
1|11|16|20|31|65,1.0,2
1|11|16|20|31|7,0.0,1
1|11|16|20|35|50,1.0,2
1|11|16|20|35|52,1.0,1
1|11|16|20|35|65,1.0,1
1|11|16|20|4|64,0.0,1
1|11|16|20|4|77,1.0,2
1|11|16|20|6|7,1.0,1
1|11|16|20|76|80,1.0,1
1|11|16|20|77|80,0.0,1
1|11|16|25|65|69,1.0,1
1|11|16|27|3|52,0.0,1
1|11|16|27|69|7,0.0,1
1|11|16|27|69|81,0.0,1
1|11|16|2|20|31,0.0,1
1|11|16|2|31|35,1.0,1
1|11|16|2|76|81,1.0,1
1|11|16|31|35|63,1.0,1
1|11|16|31|64|67,1.0,1
1|11|16|31|64|81,1.0,1
1|11|16|31|65|8,1.0,1
1|11|16|31|7|8,0.0,2
1|11|16|35|58|8,0.0,1
1|11|16|35|65|81,1.0,1
1|11|16|35|7|79,1.0,1
1|11|16|3|35|76,1.0,1
1|11|16|3|35|81,1.0,1
1|11|16|4|64|67,1.0,1
1|11|16|4|67|81,1.0,1
1|11|16|50|66|79,0.0,1
1|11|16|60|63|80,0.0,1
1|11|16|65|66|69,1.0,1
1|11|16|65|69|72,0.0,1
1|11|16|65|69|77,0.0,1
1|11|16|6|60|81,1.0,1
1|11|17|18|3|64,0.0,1
1|11|17|20|66|69,0.0,1
1|11|17|25|77|79,1.0,1
1|11|17|6|69|8,1.0,1
1|11|18|20|52|63,0.0,1
1|11|18|20|65|7,1.0,1
1|11|18|31|50|63,0.0,1
1|11|18|4|7|80,0.0,1
1|11|18|50|64|81,0.0,1
1|11|19|20|60|7,1.0,1
1|11|19|27|7|79,0.0,1
1|11|19|31|52|69,0.0,1
1|11|19|31|60|65,0.0,1
1|11|19|31|65|67,0.0,1
1|11|19|31|7|8,1.0,1
1|11|19|3|4|60,0.0,1
1|11|19|4|65|79,1.0,1
1|11|19|50|64|79,1.0,1
1|11|19|64|69|81,0.0,1
1|11|19|65|67|77,1.0,1
1|11|19|67|7|81,1.0,1
1|11|20|31|35|7,1.0,1
1|11|20|31|7|8,1.0,1
1|11|20|4|79|80,1.0,1
1|11|20|52|60|64,0.0,1
1|11|20|60|65|76,1.0,1
1|11|20|60|66|7,0.0,1
1|11|20|67|7|72,1.0,1
1|11|20|77|79|81,0.0,1
1|11|25|27|50|7,1.0,1
1|11|25|27|50|79,1.0,1
1|11|25|3|7|79,1.0,1
1|11|25|52|67|80,0.0,1
1|11|25|63|64|79,1.0,1
1|11|25|64|65|67,1.0,1
1|11|25|65|69|8,1.0,1
1|11|27|35|50|69,1.0,1
1|11|27|4|64|69,1.0,1
1|11|27|50|66|79,0.0,1
1|11|27|52|67|77,0.0,1
1|11|27|60|64|77,1.0,1
1|11|27|65|79|81,0.0,1
1|11|27|66|7|79,0.0,1
1|11|27|67|7|72,1.0,1
1|11|27|6|69|7,1.0,1
1|11|27|7|72|79,0.0,1
1|11|2|25|31|67,0.0,1
1|11|2|25|64|79,0.0,1
1|11|2|27|35|65,0.0,1
1|11|2|27|66|79,1.0,1
1|11|2|27|72|79,0.0,1
1|11|2|27|77|79,1.0,1
1|11|2|27|79|81,0.0,1
1|11|2|31|6|65,0.0,1
1|11|2|31|6|8,1.0,1
1|11|2|67|80|81,1.0,1
1|11|31|35|50|77,1.0,1
1|11|31|35|7|8,1.0,1
1|11|31|4|65|69,0.0,1
1|11|31|50|67|76,1.0,1
1|11|31|50|6|8,1.0,1
1|11|31|52|65|79,0.0,1
1|11|31|52|69|80,0.0,1
1|11|31|58|67|7,0.0,1
1|11|31|60|65|81,1.0,1
1|11|31|6|65|67,1.0,1
1|11|31|6|67|7,0.0,1
1|11|35|66|7|79,1.0,1
1|11|3|31|35|64,0.0,1
1|11|3|35|64|8,1.0,1
1|11|3|50|66|67,1.0,1
1|11|3|52|64|65,1.0,1
1|11|3|52|72|77,0.0,1
1|11|3|6|60|63,0.0,1
1|11|4|50|6|60,0.0,1
1|11|4|52|69|8,0.0,1
1|11|4|63|66|79,1.0,1
1|11|4|65|79|81,0.0,1
1|11|50|58|64|72,0.0,1
1|11|52|64|67|81,1.0,1
1|11|58|6|63|69,1.0,1
1|11|58|6|65|76,0.0,1
1|11|60|64|77|79,0.0,1
1|11|63|64|67|77,1.0,1
1|11|63|66|67|76,0.0,1
1|11|64|65|67|81,1.0,1
1|11|64|65|69|8,1.0,1
1|11|64|65|77|79,0.0,1
1|11|64|69|76|80,0.0,1
1|11|65|79|80|81,0.0,1
1|11|6|64|65|69,0.0,1
1|11|7|76|79|80,0.0,1
1|12|13|14|19|64,0.0,1
1|12|13|14|19|80,0.0,1
1|12|13|14|27|3,0.0,1
1|12|13|14|4|76,0.0,1
1|12|13|15|31|64,0.0,1
1|12|13|16|18|2,1.0,1
1|12|13|16|52|60,0.0,1
1|12|13|16|60|64,0.0,1
1|12|13|17|18|77,0.0,1
1|12|13|18|3|64,0.0,1
1|12|13|18|50|80,0.0,1
1|12|13|18|63|64,0.0,2
1|12|13|18|7|77,0.5,2
1|12|13|18|7|81,0.0,1
1|12|13|19|58|67,1.0,1
1|12|13|19|63|67,0.0,1
1|12|13|20|6|65,1.0,1
1|12|13|25|4|69,0.0,1
1|12|13|25|60|64,1.0,1
1|12|13|25|67|7,1.0,1
1|12|13|25|7|79,0.0,1
1|12|13|27|3|67,1.0,1
1|12|13|27|3|69,1.0,1
1|12|13|2|52|64,0.0,1
1|12|13|31|65|69,1.0,1
1|12|13|31|8|81,1.0,1
1|12|13|35|63|79,0.0,1
1|12|13|3|66|81,0.0,1
1|12|13|63|67|72,0.0,1
1|12|13|64|65|67,0.0,1
1|12|13|66|7|79,1.0,1
1|12|13|6|76|8,0.0,1
1|12|14|15|19|7,0.0,1
1|12|14|16|4|77,1.0,1
1|12|14|19|63|81,0.0,1
1|12|14|19|7|77,0.0,1
1|12|14|25|7|77,1.0,1
1|12|14|27|4|7,1.0,1
1|12|14|27|52|81,0.0,1
1|12|14|66|7|77,1.0,1
1|12|15|16|2|64,0.0,1
1|12|15|16|58|65,0.0,1
1|12|15|20|7|77,0.5,2
1|12|15|2|3|6,0.0,1
1|12|15|31|58|69,1.0,1
1|12|15|31|65|76,1.0,1
1|12|15|35|7|81,0.0,1
1|12|15|3|6|7,0.0,1
1|12|15|65|69|7,0.5,2
1|12|15|65|7|76,0.0,1
1|12|15|7|79|8,0.0,1
1|12|16|19|60|63,1.0,1
1|12|16|20|27|50,1.0,1
1|12|16|20|27|7,0.0,1
1|12|16|20|31|58,0.0,1
1|12|16|20|35|7,1.0,2
1|12|16|20|3|7,0.0,1
1|12|16|20|4|52,1.0,1
1|12|16|20|50|66,1.0,1
1|12|16|20|52|77,1.0,1
1|12|16|20|63|81,0.0,1
1|12|16|20|77|8,0.0,1
1|12|16|20|7|77,0.0,1
1|12|16|20|7|81,1.0,1
1|12|16|2|65|67,1.0,1
1|12|16|31|58|81,1.0,1
1|12|16|35|69|7,1.0,1
1|12|16|3|31|50,1.0,1
1|12|16|3|31|64,1.0,1
1|12|16|3|35|65,1.0,1
1|12|16|3|4|64,1.0,1
1|12|16|3|65|69,0.0,1
1|12|16|3|76|77,0.0,1
1|12|16|3|77|8,0.0,1
1|12|16|50|8|80,0.0,1
1|12|16|58|65|67,0.0,1
1|12|16|60|64|7,0.0,1
1|12|16|64|7|8,0.0,1
1|12|16|65|77|8,1.0,1
1|12|16|65|7|79,0.0,1
1|12|17|19|2|67,0.0,1
1|12|17|20|65|69,0.0,1
1|12|17|25|60|76,0.0,1
1|12|17|27|7|79,0.0,1
1|12|17|65|66|8,0.0,1
1|12|17|65|67|81,0.0,1
1|12|17|69|80|81,0.0,1
1|12|17|7|76|77,0.0,1
1|12|18|20|50|7,0.0,1
1|12|18|20|50|81,1.0,1
1|12|18|20|65|7,0.0,1
1|12|18|2|3|65,0.0,1
1|12|18|2|52|81,0.0,1
1|12|18|3|50|65,1.0,1
1|12|18|3|50|7,1.0,2
1|12|18|50|65|81,0.0,1
1|12|18|52|7|81,0.0,1
1|12|19|2|60|8,0.0,1
1|12|19|2|67|7,0.0,1
1|12|19|3|58|79,0.0,1
1|12|19|50|7|79,0.0,1
1|12|19|63|7|79,1.0,1
1|12|20|27|31|60,1.0,1
1|12|20|27|3|4,0.0,1
1|12|20|27|63|8,1.0,1
1|12|20|31|52|64,0.0,1
1|12|20|31|63|76,0.0,1
1|12|20|35|4|7,1.0,1
1|12|20|35|64|7,1.0,1
1|12|20|35|65|81,0.0,1
1|12|20|35|7|76,0.0,1
1|12|20|50|58|80,1.0,1
1|12|20|60|64|65,1.0,1
1|12|20|60|7|80,1.0,1
1|12|20|63|65|77,1.0,1
1|12|20|66|76|81,0.0,1
1|12|20|67|7|72,1.0,1
1|12|25|3|4|63,1.0,1
1|12|25|60|64|7,0.0,1
1|12|25|63|67|7,1.0,1
1|12|25|63|7|8,1.0,1
1|12|27|3|50|64,0.0,1
1|12|27|3|50|69,0.0,1
1|12|27|52|65|79,0.0,1
1|12|27|63|65|67,0.0,1
1|12|27|65|69|80,0.0,1
1|12|2|25|65|79,1.0,1
1|12|2|27|65|79,1.0,1
1|12|2|31|4|80,1.0,1
1|12|2|50|66|79,1.0,1
1|12|2|50|72|79,0.0,1
1|12|2|58|77|79,1.0,1
1|12|2|65|79|80,1.0,1
1|12|2|7|72|76,0.0,1
1|12|31|35|7|81,1.0,1
1|12|31|50|60|7,1.0,1
1|12|31|52|63|69,0.0,1
1|12|31|58|8|81,1.0,1
1|12|31|63|64|77,0.0,1
1|12|31|63|66|67,1.0,1
1|12|35|4|60|7,0.0,1
1|12|35|58|65|69,1.0,1
1|12|3|31|52|8,1.0,1
1|12|3|50|64|65,0.0,1
1|12|3|52|64|69,0.0,1
1|12|3|52|67|77,0.0,1
1|12|3|64|65|69,0.0,1
1|12|4|65|69|77,1.0,1
1|12|4|77|8|81,1.0,1
1|12|50|58|6|81,0.0,1
1|12|52|58|64|79,1.0,1
1|12|52|60|64|77,1.0,1
1|12|52|60|77|80,1.0,1
1|12|52|64|67|7,1.0,1
1|12|58|65|67|77,1.0,1
1|12|58|65|76|79,0.0,1
1|12|60|63|64|72,0.0,1
1|12|64|65|7|79,0.0,1
1|12|64|69|7|76,0.0,1
1|12|65|67|7|77,1.0,1
1|12|6|65|69|7,1.0,1
1|12|77|8|80|81,1.0,1
1|13|14|15|25|76,0.0,1
1|13|14|16|18|2,1.0,1
1|13|14|16|18|50,1.0,1
1|13|14|16|18|52,1.0,1
1|13|14|16|18|64,0.0,1
1|13|14|16|19|69,1.0,1
1|13|14|16|20|35,0.0,1
1|13|14|17|6|64,1.0,1
1|13|14|18|19|77,1.0,1
1|13|14|18|35|80,1.0,1
1|13|14|18|4|8,0.0,1
1|13|14|18|6|65,1.0,1
1|13|14|18|6|7,0.0,1
1|13|14|18|72|77,1.0,1
1|13|14|19|31|69,0.0,1
1|13|14|19|79|81,1.0,1
1|13|14|25|52|65,0.0,1
1|13|14|25|64|67,0.0,1
1|13|14|27|67|72,1.0,1
1|13|14|31|35|8,0.0,1
1|13|14|31|66|69,1.0,1
1|13|14|31|6|67,0.0,1
1|13|14|4|66|67,0.0,1
1|13|14|4|6|60,0.0,1
1|13|15|16|18|81,1.0,1
1|13|15|16|35|69,1.0,1
1|13|15|17|18|60,0.0,1
1|13|15|18|20|80,1.0,1
1|13|15|18|2|69,0.0,1
1|13|15|18|58|60,1.0,1
1|13|15|19|20|67,0.0,2
1|13|15|19|31|7,0.0,1
1|13|15|20|27|67,1.0,1
1|13|15|20|4|65,1.0,1
1|13|15|25|31|79,1.0,1
1|13|15|27|67|69,0.0,1
1|13|15|31|64|65,0.0,1
1|13|15|31|69|8,0.0,1
1|13|15|31|77|79,1.0,1
1|13|15|35|67|76,0.0,1
1|13|15|3|50|72,0.0,1
1|13|15|65|77|8,1.0,1
1|13|15|6|67|72,1.0,1
1|13|15|6|79|80,0.0,1
1|13|16|18|20|3,1.0,1
1|13|16|18|20|4,1.0,1
1|13|16|18|20|64,1.0,2
1|13|16|18|20|77,0.5,2
1|13|16|18|20|80,0.5,2
1|13|16|18|2|3,1.0,1
1|13|16|18|2|60,0.0,1
1|13|16|18|2|69,0.0,1
1|13|16|18|3|35,1.0,1
1|13|16|18|64|8,1.0,1
1|13|16|18|65|69,1.0,1
1|13|16|18|69|7,1.0,1
1|13|16|18|77|8,0.0,1
1|13|16|19|69|79,1.0,1
1|13|16|20|25|79,0.0,1
1|13|16|20|31|52,1.0,1
1|13|16|20|31|64,0.0,1
1|13|16|20|31|66,1.0,1
1|13|16|20|52|8,0.0,1
1|13|16|20|67|81,1.0,1
1|13|16|20|6|60,1.0,1
1|13|16|25|66|67,1.0,1
1|13|16|31|35|69,1.0,1
1|13|16|35|64|67,1.0,1
1|13|16|35|69|79,0.0,1
1|13|16|60|66|69,1.0,1
1|13|16|6|69|8,1.0,1
1|13|17|18|2|6,1.0,1
1|13|17|18|63|66,0.0,1
1|13|17|58|6|76,0.0,1
1|13|18|19|20|7,0.0,1
1|13|18|19|65|67,0.0,2
1|13|18|19|65|79,0.0,2
1|13|18|19|7|79,0.0,1
1|13|18|20|27|7,1.0,1
1|13|18|20|31|77,1.0,1
1|13|18|20|3|31,0.0,1
1|13|18|20|50|52,0.0,1
1|13|18|20|65|80,0.0,1
1|13|18|20|69|7,1.0,1
1|13|18|25|52|67,0.0,1
1|13|18|25|60|81,0.0,1
1|13|18|25|65|79,0.5,2
1|13|18|25|7|79,0.0,1
1|13|18|27|3|31,0.0,1
1|13|18|27|69|81,0.0,1
1|13|18|2|27|76,1.0,1
1|13|18|2|3|65,0.0,1
1|13|18|2|4|81,1.0,1
1|13|18|2|50|64,0.0,1
1|13|18|2|66|79,0.0,1
1|13|18|31|60|7,0.0,1
1|13|18|31|63|69,0.0,1
1|13|18|31|65|69,0.0,1
1|13|18|35|50|69,0.0,1
1|13|18|35|64|65,1.0,1
1|13|18|3|60|64,0.0,1
1|13|18|3|60|77,1.0,1
1|13|18|3|64|67,1.0,1
1|13|18|3|65|66,0.0,1
1|13|18|3|69|72,1.0,1
1|13|18|3|6|63,0.0,1
1|13|18|3|72|76,1.0,1
1|13|18|3|79|81,1.0,1
1|13|18|4|50|79,0.0,1
1|13|18|4|65|79,0.0,1
1|13|18|4|69|77,1.0,1
1|13|18|50|63|72,1.0,1
1|13|18|50|67|80,0.0,1
1|13|18|52|77|79,0.0,2
1|13|18|52|7|8,0.0,1
1|13|18|58|64|79,0.0,1
1|13|18|58|66|79,0.0,1
1|13|18|58|79|81,1.0,1
1|13|18|60|64|77,1.0,1
1|13|18|60|7|8,1.0,1
1|13|18|63|79|80,0.0,1
1|13|18|64|65|79,0.0,1
1|13|18|64|69|81,0.0,1
1|13|18|65|66|67,1.0,1
1|13|18|65|67|77,1.0,1
1|13|18|65|7|72,1.0,1
1|13|18|66|7|79,1.0,1
1|13|18|6|60|65,0.0,2
1|13|19|20|31|79,0.0,1
1|13|19|20|50|58,1.0,1
1|13|19|2|3|77,0.0,1
1|13|19|2|67|79,0.0,1
1|13|19|31|60|69,0.0,1
1|13|19|31|63|7,0.0,1
1|13|19|4|67|69,0.0,1
1|13|19|52|79|8,1.0,1
1|13|19|64|67|69,0.0,1
1|13|20|25|35|65,1.0,1
1|13|20|25|79|8,1.0,1
1|13|20|27|52|8,0.0,1
1|13|20|31|35|69,0.0,1
1|13|20|31|64|81,1.0,1
1|13|20|35|66|67,0.0,1
1|13|20|35|66|79,1.0,1
1|13|20|35|77|79,0.0,1
1|13|20|3|35|4,0.0,1
1|13|25|60|67|77,1.0,1
1|13|25|63|7|76,0.0,1
1|13|25|64|67|69,1.0,1
1|13|25|67|76|81,1.0,1
1|13|25|6|79|8,0.0,1
1|13|27|31|6|67,0.0,1
1|13|27|35|64|65,1.0,1
1|13|27|60|72|79,0.0,1
1|13|27|63|7|72,1.0,1
1|13|2|20|25|3,0.0,1
1|13|2|20|6|64,0.0,1
1|13|2|27|31|76,1.0,1
1|13|2|35|77|81,0.0,1
1|13|2|6|76|81,0.0,1
1|13|31|63|72|79,1.0,1
1|13|31|72|76|8,0.0,1
1|13|35|64|65|76,0.0,1
1|13|35|6|64|67,1.0,1
1|13|35|6|67|81,0.0,1
1|13|35|6|7|77,1.0,1
1|13|60|64|67|72,1.0,1
1|13|64|66|69|79,1.0,1
1|13|64|69|72|79,1.0,1
1|13|66|69|77|79,0.0,1
1|13|66|69|8|81,1.0,1
1|13|67|72|79|80,1.0,1
1|13|6|65|72|79,0.0,1
1|13|6|67|69|77,0.0,1
1|14|15|16|20|65,0.0,1
1|14|15|16|77|80,0.0,1
1|14|15|19|31|76,1.0,1
1|14|15|19|60|7,1.0,1
1|14|15|27|31|77,1.0,1
1|14|15|27|65|79,1.0,1
1|14|15|31|76|81,0.0,1
1|14|15|35|64|81,0.0,1
1|14|15|3|35|66,1.0,1
1|14|15|63|64|77,1.0,1
1|14|15|6|65|77,0.0,1
1|14|16|17|18|31,0.0,1
1|14|16|19|20|79,0.0,1
1|14|16|19|64|8,1.0,1
1|14|16|19|65|79,1.0,1
1|14|16|20|3|66,1.0,1
1|14|16|20|64|80,0.0,1
1|14|16|20|65|80,0.0,1
1|14|16|20|66|80,0.0,1
1|14|16|27|35|76,0.0,1
1|14|16|27|35|81,0.0,1
1|14|16|2|31|8,1.0,1
1|14|16|65|67|69,0.0,1
1|14|17|19|64|65,1.0,1
1|14|17|35|64|69,1.0,1
1|14|18|19|20|63,0.0,1
1|14|18|19|2|65,0.0,1
1|14|18|20|63|65,1.0,1
1|14|18|27|4|50,0.0,1
1|14|18|2|31|65,0.0,1
1|14|18|2|31|80,0.0,1
1|14|18|2|3|66,0.0,1
1|14|18|31|63|7,0.0,1
1|14|18|3|64|7,0.0,1
1|14|18|4|79|81,0.0,1
1|14|18|52|64|77,0.0,1
1|14|18|63|76|81,1.0,1
1|14|18|64|65|77,1.0,1
1|14|18|64|65|81,0.0,1
1|14|18|64|67|7,1.0,1
1|14|18|65|80|81,1.0,1
1|14|19|20|31|64,0.0,1
1|14|19|20|35|76,0.0,1
1|14|19|20|64|77,0.0,1
1|14|19|31|52|69,0.0,1
1|14|19|50|79|80,0.0,1
1|14|19|50|7|8,1.0,1
1|14|19|6|65|69,0.0,1
1|14|20|27|35|76,1.0,1
1|14|20|27|6|80,0.0,1
1|14|20|31|35|7,0.0,1
1|14|20|3|35|4,1.0,1
1|14|25|31|60|65,0.0,1
1|14|25|31|77|8,1.0,1
1|14|25|3|52|67,0.0,1
1|14|25|65|79|81,0.0,1
1|14|25|66|67|7,1.0,1
1|14|27|31|8|80,0.0,1
1|14|2|35|66|76,1.0,1
1|14|31|50|6|7,1.0,1
1|14|31|60|66|7,0.0,1
1|14|31|72|8|80,0.0,1
1|14|35|4|52|64,0.0,1
1|14|35|60|66|7,0.0,1
1|14|35|63|65|77,0.0,1
1|14|35|65|69|80,0.0,1
1|14|3|64|69|72,1.0,1
1|14|52|6|60|76,1.0,1
1|14|58|72|79|81,1.0,1
1|14|64|67|77|80,1.0,1
1|14|64|69|77|80,1.0,1
1|14|65|72|77|79,0.0,1
1|14|65|72|79|80,1.0,1
1|14|65|77|79|80,0.0,1
1|14|6|60|64|65,1.0,1
1|14|6|60|65|80,1.0,1
1|14|6|65|67|77,0.0,1
1|15|16|18|3|65,0.0,1
1|15|16|18|3|7,1.0,1
1|15|16|18|50|81,0.0,1
1|15|16|18|60|67,0.0,1
1|15|16|19|2|67,0.0,1
1|15|16|19|52|67,1.0,1
1|15|16|20|31|50,1.0,1
1|15|16|20|31|64,1.0,1
1|15|16|20|64|8,0.0,1
1|15|16|20|65|79,0.5,2
1|15|16|27|3|69,1.0,1
1|15|16|2|20|25,1.0,1
1|15|16|2|31|60,0.0,1
1|15|16|31|58|69,0.0,1
1|15|16|35|58|69,0.0,1
1|15|16|3|31|35,0.0,1
1|15|16|3|35|50,0.0,1
1|15|16|3|67|80,0.0,1
1|15|16|52|67|77,0.0,1
1|15|16|58|64|67,0.0,1
1|15|16|69|76|80,1.0,1
1|15|17|18|50|65,1.0,1
1|15|17|20|27|31,0.0,1
1|15|17|20|58|7,1.0,1
1|15|17|25|31|79,0.0,1
1|15|18|20|3|64,0.0,1
1|15|18|20|63|80,1.0,1
1|15|18|20|64|7,1.0,1
1|15|18|20|7|80,0.0,1
1|15|18|2|52|69,0.0,1
1|15|18|31|7|81,0.0,1
1|15|18|3|4|65,1.0,1
1|15|18|3|6|63,0.0,1
1|15|18|4|50|63,1.0,1
1|15|18|50|64|69,0.0,1
1|15|18|50|8|80,0.0,1
1|15|18|52|60|65,0.0,1
1|15|18|52|64|7,0.0,1
1|15|18|52|67|80,0.0,1
1|15|18|63|69|7,0.0,1
1|15|18|77|79|81,0.0,1
1|15|19|20|3|69,0.0,1
1|15|19|20|3|7,0.0,1
1|15|19|20|52|58,0.0,1
1|15|19|27|3|79,0.0,1
1|15|19|2|20|4,1.0,1
1|15|19|2|52|69,0.0,1
1|15|19|31|69|80,1.0,1
1|15|19|3|64|79,0.0,1
1|15|19|3|67|76,0.0,1
1|15|19|4|67|81,1.0,1
1|15|19|60|63|69,0.0,1
1|15|19|67|77|81,0.0,1
1|15|20|25|60|8,1.0,1
1|15|20|25|77|79,1.0,1
1|15|20|27|3|7,0.0,1
1|15|20|27|4|69,1.0,1
1|15|20|31|4|77,1.0,1
1|15|20|31|65|69,0.0,1
1|15|20|3|35|81,1.0,1
1|15|20|4|65|67,0.5,2
1|15|20|50|64|81,1.0,1
1|15|20|50|6|69,1.0,1
1|15|20|52|67|77,0.0,1
1|15|20|60|67|77,0.0,1
1|15|20|63|64|65,0.0,1
1|15|20|64|65|79,0.0,1
1|15|20|64|66|67,1.0,1
1|15|20|65|72|79,1.0,1
1|15|20|65|79|80,0.0,1
1|15|20|66|69|76,0.0,1
1|15|20|69|72|77,0.0,1
1|15|25|31|50|67,0.0,1
1|15|25|31|67|76,1.0,1
1|15|25|35|50|67,1.0,1
1|15|25|3|64|79,0.0,1
1|15|25|3|77|79,0.0,1
1|15|25|52|65|8,1.0,1
1|15|25|60|77|8,0.0,1
1|15|25|64|67|81,1.0,1
1|15|25|67|80|81,0.0,1
1|15|27|31|52|65,0.0,1
1|15|27|31|52|8,1.0,1
1|15|27|35|69|76,1.0,1
1|15|27|3|66|79,0.0,1
1|15|2|20|25|65,1.0,1
1|15|2|20|65|80,1.0,1
1|15|2|20|66|80,1.0,1
1|15|2|25|31|67,0.0,1
1|15|2|31|50|52,0.0,1
1|15|2|31|64|79,1.0,1
1|15|2|35|52|64,0.0,1
1|15|2|35|66|67,0.0,1
1|15|2|52|69|80,0.0,1
1|15|2|64|76|77,1.0,1
1|15|31|4|58|67,1.0,1
1|15|31|4|65|79,0.0,1
1|15|31|52|66|79,1.0,1
1|15|31|60|65|81,1.0,1
1|15|31|63|64|79,0.0,1
1|15|31|64|7|79,1.0,1
1|15|31|65|66|79,0.0,1
1|15|31|65|72|79,1.0,1
1|15|31|65|77|79,0.0,1
1|15|31|65|79|81,0.0,1
1|15|31|6|60|7,1.0,1
1|15|31|6|69|7,0.0,1
1|15|35|4|64|67,0.0,1
1|15|35|58|63|80,1.0,1
1|15|35|64|67|80,1.0,1
1|15|35|65|76|81,0.0,1
1|15|35|7|79|81,1.0,1
1|15|3|31|63|64,0.0,1
1|15|3|35|60|76,0.0,1
1|15|3|64|79|80,1.0,1
1|15|4|50|64|69,1.0,1
1|15|50|64|69|77,0.0,1
1|15|50|65|67|69,1.0,1
1|15|52|65|66|79,0.0,1
1|15|52|6|77|79,1.0,2
1|15|52|77|79|81,0.0,1
1|15|58|60|69|76,1.0,1
1|15|60|65|69|80,0.0,1
1|15|63|64|65|77,1.0,1
1|15|64|72|79|81,1.0,1
1|15|67|72|76|80,0.0,1
1|15|72|77|79|81,0.0,1
1|16|17|18|20|31,0.0,1
1|16|17|18|20|77,0.0,1
1|16|17|18|52|60,0.0,1
1|16|17|18|64|69,1.0,1
1|16|17|18|69|7,1.0,1
1|16|17|20|25|50,1.0,1
1|16|17|20|35|77,0.0,1
1|16|17|25|35|79,1.0,1
1|16|17|31|64|79,0.0,1
1|16|18|19|20|7,0.0,1
1|16|18|20|31|63,0.0,1
1|16|18|20|3|52,1.0,1
1|16|18|20|3|7,0.5,4
1|16|18|20|4|50,0.0,1
1|16|18|20|4|7,1.0,2
1|16|18|20|50|64,0.0,2
1|16|18|20|63|64,0.0,1
1|16|18|20|64|7,1.0,1
1|16|18|20|65|80,0.0,1
1|16|18|20|79|81,1.0,1
1|16|18|20|7|77,1.0,3
1|16|18|20|7|80,0.0,2
1|16|18|20|7|81,0.0,1
1|16|18|2|31|50,1.0,1
1|16|18|2|31|81,1.0,1
1|16|18|2|3|35,1.0,1
