hero_a,hero_b,counter_score
13,52,0.090476
13,58,-0.025424000000000002
13,60,0.05123699999999998
13,63,0.022472000000000047
13,64,0.005796000000000023
13,65,0.003905999999999965
13,66,-0.016666999999999987
13,67,0.030927999999999956
13,69,0.012234999999999996
13,72,0.04220800000000002
13,76,0.017133999999999983
13,77,-0.007772000000000001
13,79,0.09594100000000005
13,80,0.011927000000000021
13,81,-0.012987000000000026
14,1,0.11764699999999995
14,2,-0.04285699999999998
14,3,-0.05865900000000002
14,4,-0.009433999999999998
14,6,-0.07594899999999999
14,7,-0.07303399999999999
14,8,-0.092308
14,10,-0.02490399999999998
14,11,-0.092308
14,12,-0.06842100000000001
14,13,-0.06060599999999999
14,15,0.013966000000000034
14,16,-0.059006
14,17,-0.046512
14,18,-0.06
14,19,0.017483000000000026
14,20,-0.07575799999999999
14,25,-0.06692900000000002
14,27,-0.07364300000000001
14,31,-0.05298000000000003
14,35,-0.015151999999999999
14,50,-0.03125
14,52,0.07554000000000005
14,58,-0.04838700000000001
14,60,0.11290299999999998
14,63,0.006249999999999978
14,64,-0.08241799999999999
14,65,-0.03521099999999999
14,66,-0.009433999999999998
14,67,0.004274
14,69,-0.020467999999999986
14,72,-0.07471299999999997
14,76,-0.04455399999999998
14,77,-0.072052
14,79,-0.03465299999999999
14,80,0.013966000000000034
14,81,-0.10301500000000002
15,1,0.03744499999999995
15,2,-0.05974800000000002
15,3,-0.015849999999999975
15,4,-0.03281899999999999
15,6,0.009915000000000007
15,7,-0.067857
15,8,-0.05319099999999999
15,10,-0.025751000000000024
15,11,-0.07564599999999999
15,12,-0.08008700000000002
15,13,-0.05102000000000001
15,14,-0.013965999999999978
15,16,-0.11074899999999999
15,17,0.010638000000000036
15,18,-0.06432199999999999
15,19,-0.06060599999999999
15,20,-0.09964699999999999
15,25,-0.05944100000000002
15,27,-0.04397400000000001
15,31,-0.06340600000000002
15,35,-0.07366800000000001
15,50,-0.06886199999999998
15,52,-0.009579000000000004
15,58,-0.058441999999999994
15,60,0.013228000000000018
15,63,-0.05696200000000001
15,64,-0.068556
15,65,-0.033333
15,66,-0.06521700000000002
15,67,-0.026316000000000006
15,69,-0.04775299999999999
15,72,0.0
15,76,-0.09162300000000001
15,77,-0.07049899999999998
15,79,0.012422000000000044
15,80,-0.06918200000000002
15,81,-0.0625
16,1,0.104294
16,2,0.0038399999999999546
16,3,0.03498900000000005
16,4,0.022028999999999965
16,6,0.044987
16,7,0.019498000000000015
16,8,-0.010790999999999995
16,10,0.07760299999999998
16,11,0.03173199999999998
16,12,0.05254199999999998
16,13,0.05500000000000005
16,14,0.059006
16,15,0.11074899999999999
16,17,0.04178700000000002
16,18,0.013514000000000026
16,19,0.07791599999999999
16,20,0.003237999999999963
16,25,0.04354800000000003
16,27,0.04150699999999996
16,31,0.03712099999999996
16,35,0.022426999999999975
16,50,0.027881000000000045
16,52,0.14546899999999996
16,58,0.006535999999999986
16,60,0.08783799999999997
16,63,0.065585
16,64,0.038941
16,65,0.01904399999999995
16,66,0.03928100000000001
16,67,0.03895099999999996
16,69,0.05306599999999995
16,72,0.07818899999999995
16,76,0.01841400000000004
16,77,0.024778999999999995
16,79,0.08980900000000003
16,80,0.025490000000000013
16,81,0.0046239999999999615
17,1,0.025424000000000002
17,2,-0.06051000000000001
17,3,-0.00900899999999999
17,4,-0.104651
17,6,-0.04069800000000001
17,7,-0.09076899999999999
17,8,-0.154545
17,10,-0.02059899999999998
17,11,-0.17716500000000002
17,12,-0.055555999999999994
17,13,-0.042254000000000014
17,14,0.046512
17,15,-0.01063799999999998
17,16,-0.04178700000000002
17,18,-0.06
17,19,-0.04867300000000002
17,20,-0.06293700000000002
17,25,-0.09999999999999998
17,27,0.013699000000000017
17,31,-0.038673999999999986
17,35,-0.04037299999999999
17,50,-0.05414000000000002
17,52,0.02336400000000005
17,58,-0.028571000000000013
17,60,0.026316000000000006
17,63,-0.018986999999999976
17,64,-0.07095699999999999
17,65,0.0016080000000000538
17,66,0.0
17,67,-0.084507
17,69,-0.07500000000000001
17,72,0.061223999999999945
17,76,-0.07281599999999999
17,77,-0.014925000000000022
17,79,0.005102000000000051
17,80,-0.03365400000000002
17,81,-0.034884000000000026
18,1,0.08119699999999996
18,2,0.014705999999999997
18,3,0.024096000000000006
18,4,-0.005070999999999992
18,6,0.05043200000000003
18,7,0.02865300000000004
18,8,-0.02207300000000001
18,10,0.06572800000000001
18,11,-0.012726999999999988
18,12,0.01881200000000005
18,13,0.032228000000000034
18,14,0.06000000000000005
18,15,0.06432199999999999
18,16,-0.013514000000000026
18,17,0.06000000000000005
18,19,0.05099799999999999
18,20,-0.02088699999999999
18,25,0.02215800000000001
18,27,0.054054000000000046
18,31,0.03419099999999997
18,35,0.02459
18,50,0.020754999999999968
18,52,0.12202999999999997
18,58,-0.01091700000000001
18,60,0.07093400000000005
18,63,0.05579900000000004
18,64,0.04939499999999997
18,65,0.032120999999999955
18,66,0.006997999999999949
18,67,0.026316000000000006
18,69,0.03125
18,72,0.07692299999999996
18,76,0.01582300000000003
18,77,-0.006072999999999995
18,79,0.11170999999999998
18,80,0.03307400000000005
18,81,-0.006172999999999984
19,1,-0.023287999999999975
19,2,-0.04205599999999998
19,3,-0.051570000000000005
19,4,-0.052510999999999974
19,6,-0.01020399999999999
19,7,-0.07142900000000002
19,8,-0.11781599999999998
19,10,-0.048985999999999974
19,11,-0.08707900000000002
19,12,-0.013432999999999973
19,13,-0.05836000000000002
19,14,-0.017483000000000026
19,15,0.06060600000000005
19,16,-0.07791599999999999
19,17,0.048672999999999966
19,18,-0.05099799999999999
19,20,-0.073239
19,25,-0.013297999999999977
19,27,-0.047126
19,31,-0.023753999999999997
19,35,-0.07300899999999999
19,50,-0.0035800000000000276
19,52,0.07328999999999997
19,58,-0.056122000000000005
19,60,0.04359000000000002
19,63,-0.01928000000000002
19,64,-0.029196999999999973
19,65,-0.03778300000000001
19,66,-0.052707000000000004
19,67,-0.053846000000000005
19,69,-0.03405999999999998
19,72,-0.013699000000000017
19,76,-0.063025
19,77,-0.05007699999999998
19,79,0.024845000000000006
19,80,-0.057143
19,81,-0.046370999999999996
20,1,0.08835000000000004
20,2,-0.00662299999999999
20,3,0.030908999999999964
20,4,0.017391000000000045
20,6,0.055969999999999964
20,7,0.0017610000000000126
20,8,-0.029963000000000017
20,10,0.06694599999999995
