match_id,team_a_strength_score,team_b_strength_score
64998294,14.0,14.0
64998295,14.0,14.0
64998861,14.0,14.0
64999122,14.0,14.0
64999292,14.0,14.0
64999738,14.0,14.0
65000697,14.0,14.0
65001042,14.0,14.0
65001163,14.0,14.0
65002177,14.0,14.0
65002447,14.0,14.0
65002537,14.0,14.0
65003442,14.0,14.0
65003861,14.0,14.0
65004429,14.0,14.0
65005263,14.0,14.0
65005562,14.0,14.0
65005859,14.0,14.0
65006027,14.0,14.0
65006231,14.0,14.0
65006317,14.0,14.0
65006591,14.0,14.0
65007567,14.0,14.0
65007792,14.0,14.0
65007904,14.0,14.0
65008212,14.0,14.0
65008419,14.0,14.0
65009459,14.0,14.0
65010501,14.0,14.0
65011279,14.0,14.0
65012145,14.0,14.0
65012252,14.0,14.0
65013089,14.0,14.0
65013125,14.0,14.0
65013670,14.0,14.0
65013774,14.0,14.0
65014393,14.0,14.0
65015021,14.0,14.0
65015379,14.0,14.0
65016074,14.0,14.0
65016347,14.0,14.0
65016516,14.0,14.0
65016772,14.0,14.0
65017342,14.0,14.0
65017440,14.0,14.0
65018451,14.0,14.0
65019896,14.0,14.0
65020135,14.0,14.0
65020419,14.0,14.0
65020512,14.0,14.0
65021645,14.0,14.0
65021681,14.0,14.0
65022586,14.0,14.0
65022941,14.0,14.0
65023999,14.0,14.0
65024376,14.0,14.0
65024697,14.0,14.0
65025064,14.0,14.0
65025210,14.0,14.0
65025961,14.0,14.0
65026854,14.0,14.0
65027511,14.0,14.0
65027868,14.0,14.0
65028490,14.0,14.0
65028635,14.0,14.0
65029021,14.0,14.0
65029467,14.0,14.0
65029593,14.0,14.0
65030687,14.0,14.0
65031167,14.0,14.0
65031564,14.0,14.0
65032127,14.0,14.0
65032681,14.0,14.0
65034311,14.0,14.0
65034376,14.0,14.0
65035665,14.0,14.0
65035919,14.0,14.0
65036149,14.0,14.0
65036231,14.0,14.0
65037659,14.0,14.0
65037923,14.0,14.0
65038376,14.0,14.0
65038638,14.0,14.0
65039318,14.0,14.0
65039531,14.0,14.0
65039944,14.0,14.0
65040104,14.0,14.0
65040802,14.0,14.0
65040918,14.0,14.0
65041278,14.0,14.0
65043150,14.0,14.0
65043385,14.0,14.0
65044832,14.0,14.0
65045392,14.0,14.0
65045973,14.0,14.0
65046278,14.0,14.0
65046744,14.0,14.0
65047337,14.0,14.0
65047628,14.0,14.0
65047694,14.0,14.0
65047976,14.0,14.0
65048104,14.0,14.0
65048223,14.0,14.0
65048253,14.0,14.0
65048567,14.0,14.0
65048878,14.0,14.0
65049906,14.0,14.0
65051019,14.0,14.0
65051662,14.0,14.0
65051757,14.0,14.0
65052113,14.0,14.0
65052332,14.0,14.0
65052771,14.0,14.0
65053831,14.0,14.0
65054442,14.0,14.0
65055554,14.0,14.0
65055614,14.0,14.0
65055892,14.0,14.0
65056319,14.0,14.0
65056966,14.0,14.0
65057797,14.0,14.0
65057798,14.0,14.0
65057971,14.0,14.0
65058601,14.0,14.0
65058603,14.0,14.0
65059457,14.0,14.0
65059837,14.0,14.0
65060746,14.0,14.0
65060890,14.0,14.0
65061468,14.0,14.0
65062053,14.0,14.0
65062529,14.0,14.0
65062580,14.0,14.0
65063020,14.0,14.0
65063108,14.0,14.0
65064216,14.0,14.0
65064642,14.0,14.0
65064779,14.0,14.0
65066471,14.0,14.0
65066646,14.0,14.0
65066650,14.0,14.0
65066952,14.0,14.0
65068711,14.0,14.0
65068712,14.0,14.0
65070006,14.0,14.0
65070517,14.0,14.0
65070625,14.0,14.0
65070972,14.0,14.0
65071665,14.0,14.0
65072583,14.0,14.0
65072704,14.0,14.0
65073911,14.0,14.0
65074841,14.0,14.0
65076617,14.0,14.0
65076834,14.0,14.0
65077409,14.0,14.0
65078347,14.0,14.0
65078420,14.0,14.0
65079693,14.0,14.0
65080001,14.0,14.0
65080258,14.0,14.0
65080844,14.0,14.0
65080944,14.0,14.0
65081943,14.0,14.0
65082342,14.0,14.0
65082770,14.0,14.0
65083335,14.0,14.0
65083553,14.0,14.0
65084514,14.0,14.0
65084966,14.0,14.0
65085617,14.0,14.0
65085862,14.0,14.0
65086552,14.0,14.0
65086676,14.0,14.0
65086857,14.0,14.0
65088233,14.0,14.0
65088384,14.0,14.0
65088984,14.0,14.0
65089236,14.0,14.0
65089950,14.0,14.0
65090579,14.0,14.0
65090631,14.0,14.0
65091003,14.0,14.0
65093017,14.0,14.0
65093090,14.0,14.0
65093236,14.0,14.0
65093516,14.0,14.0
65094325,14.0,14.0
65094631,14.0,14.0
65094799,14.0,14.0
65095617,14.0,14.0
65096139,14.0,14.0
65096140,14.0,14.0
65096955,14.0,14.0
65097572,14.0,14.0
65098122,14.0,14.0
65098869,14.0,14.0
65099888,14.0,14.0
65099963,14.0,14.0
65100901,14.0,14.0
65101683,14.0,14.0
65101840,14.0,14.0
65102481,14.0,14.0
65102680,14.0,14.0
65103144,14.0,14.0
65103220,14.0,14.0
65104210,14.0,14.0
65104503,14.0,14.0
65105744,14.0,14.0
65105793,14.0,14.0
65106603,14.0,14.0
65108262,14.0,14.0
65108772,14.0,14.0
65109231,14.0,14.0
65109268,14.0,14.0
65109805,14.0,14.0
65110385,14.0,14.0
65111084,14.0,14.0
65112052,14.0,14.0
65112415,14.0,14.0
65112690,14.0,14.0
65113375,14.0,14.0
65114358,14.0,14.0
65114923,14.0,14.0
65115041,14.0,14.0
65115276,14.0,14.0
65115553,14.0,14.0
65115797,14.0,14.0
65116294,14.0,14.0
65116627,14.0,14.0
65116805,14.0,14.0
65118333,14.0,14.0
65119124,14.0,14.0
65119592,14.0,14.0
65119843,14.0,14.0
65120406,14.0,14.0
65121502,14.0,14.0
65121861,14.0,14.0
65122155,14.0,14.0
65122366,14.0,14.0
65123326,14.0,14.0
65123776,14.0,14.0
65123777,14.0,14.0
65125512,14.0,14.0
65125612,14.0,14.0
65125832,14.0,14.0
65126856,14.0,14.0
65128170,14.0,14.0
65128268,14.0,14.0
65128719,14.0,14.0
65128974,14.0,14.0
65129894,14.0,14.0
65130497,14.0,14.0
65131325,14.0,14.0
65131452,14.0,14.0
65131671,14.0,14.0
65132446,14.0,14.0
65132567,14.0,14.0
65133817,14.0,14.0
65133818,14.0,14.0
65134203,14.0,14.0
65134820,14.0,14.0
65134944,14.0,14.0
65135656,14.0,14.0
65136170,14.0,14.0
65136501,14.0,14.0
65137107,14.0,14.0
65137281,14.0,14.0
65137694,14.0,14.0
65137820,14.0,14.0
65138349,14.0,14.0
65138842,14.0,14.0
65139295,14.0,14.0
65139372,14.0,14.0
65139572,14.0,14.0
65140007,14.0,14.0
65141388,14.0,14.0
65142142,14.0,14.0
65142412,14.0,14.0
65142499,14.0,14.0
65143696,14.0,14.0
65145030,14.0,14.0
65145089,14.0,14.0
65145792,14.0,14.0
65145993,14.0,14.0
65146736,14.0,14.0
65147116,14.0,14.0
65147613,14.0,14.0
65147974,14.0,14.0
65148278,14.0,14.0
65148307,14.0,14.0
65149966,14.0,14.0
65150205,14.0,14.0
65150550,14.0,14.0
65150761,14.0,14.0
65152668,14.0,14.0
65154094,14.0,14.0
65154812,14.0,14.0
65154888,14.0,14.0
65155335,14.0,14.0
65155790,14.0,14.0
65156448,14.0,14.0
65156562,14.0,14.0
65156677,14.0,14.0
65157440,14.0,14.0
65158493,14.0,14.0
65158535,14.0,14.0
65159640,14.0,14.0
65160433,14.0,14.0
65162012,14.0,14.0
65162036,14.0,14.0
65162657,14.0,14.0
65162697,14.0,14.0
65163761,14.0,14.0
65164779,14.0,14.0
65165023,14.0,14.0
65165666,14.0,14.0
65166689,14.0,14.0
65167307,14.0,14.0
65168001,14.0,14.0
65168418,14.0,14.0
65168533,14.0,14.0
65169295,14.0,14.0
65170180,14.0,14.0
65170866,14.0,14.0
65171429,14.0,14.0
65172105,14.0,14.0
65172665,14.0,14.0
65173425,14.0,14.0
65173876,14.0,14.0
65173891,14.0,14.0
65175071,14.0,14.0
65175427,14.0,14.0
65175646,14.0,14.0
65175745,14.0,14.0
65176692,14.0,14.0
65176731,14.0,14.0
65177275,14.0,14.0
65178172,14.0,14.0
65178652,14.0,14.0
65179403,14.0,14.0
65180990,14.0,14.0
65181735,14.0,14.0
65182322,14.0,14.0
65183129,14.0,14.0
65183182,14.0,14.0
65184307,14.0,14.0
65184931,14.0,14.0
65185832,14.0,14.0
65185833,14.0,14.0
65187454,14.0,14.0
65188169,14.0,14.0
65188275,14.0,14.0
65188981,14.0,14.0
65189221,14.0,14.0
65190122,14.0,14.0
65190232,14.0,14.0
65191479,14.0,14.0
65191493,14.0,14.0
65191951,14.0,14.0
65192095,14.0,14.0
65193323,14.0,14.0
65193485,14.0,14.0
65195025,14.0,14.0
65195481,14.0,14.0
65195498,14.0,14.0
65196175,14.0,14.0
65197407,14.0,14.0
65197697,14.0,14.0
65197795,14.0,14.0
65198660,14.0,14.0
65199731,14.0,14.0
65199916,14.0,14.0
65200781,14.0,14.0
65200887,14.0,14.0
65201532,14.0,14.0
65202040,14.0,14.0
65202331,14.0,14.0
65203210,14.0,14.0
65204840,14.0,14.0
65205470,14.0,14.0
65205750,14.0,14.0
65205966,14.0,14.0
65207030,14.0,14.0
65207242,14.0,14.0
65207437,14.0,14.0
65207777,14.0,14.0
65208787,14.0,14.0
65208996,14.0,14.0
65209408,14.0,14.0
65209854,14.0,14.0
65210684,14.0,14.0
65210895,14.0,14.0
65211879,14.0,14.0
65212674,14.0,14.0
65212807,14.0,14.0
65213542,14.0,14.0
65214317,14.0,14.0
65214769,14.0,14.0
65215479,14.0,14.0
65216161,14.0,14.0
65216238,14.0,14.0
65217769,14.0,14.0
65217962,14.0,14.0
65218124,14.0,14.0
65218617,14.0,14.0
65219633,14.0,14.0
65220093,14.0,14.0
65220325,14.0,14.0
65221356,14.0,14.0
65221561,14.0,14.0
65222035,14.0,14.0
65222874,14.0,14.0
65223137,14.0,14.0
65223383,14.0,14.0
65224284,14.0,14.0
65226178,14.0,14.0
65226518,14.0,14.0
65227168,14.0,14.0
65227638,14.0,14.0
65229461,14.0,14.0
65229787,14.0,14.0
65230181,14.0,14.0
65231223,14.0,14.0
65231342,14.0,14.0
65231566,14.0,14.0
65233484,14.0,14.0
65233988,14.0,14.0
65234443,14.0,14.0
65235224,14.0,14.0
65235276,14.0,14.0
65235278,14.0,14.0
65236267,14.0,14.0
65236532,14.0,14.0
65236663,14.0,14.0
65236873,14.0,14.0
65238064,14.0,14.0
65239788,14.0,14.0
65240173,14.0,14.0
65240554,14.0,14.0
65241074,14.0,14.0
65241568,14.0,14.0
65241711,14.0,14.0
65241906,14.0,14.0
65242500,14.0,14.0
65243107,14.0,14.0
65243639,14.0,14.0
65243853,14.0,14.0
65244455,14.0,14.0
65245282,14.0,14.0
65246559,14.0,14.0
65246792,14.0,14.0
65247613,14.0,14.0
65248293,14.0,14.0
65249733,14.0,14.0
65251288,14.0,14.0
65251365,14.0,14.0
65251687,14.0,14.0
65252454,14.0,14.0
65252494,14.0,14.0
65252945,14.0,14.0
65253209,14.0,14.0
65253818,14.0,14.0
65253823,14.0,14.0
65254660,14.0,14.0
65255690,14.0,14.0
65256959,14.0,14.0
65257901,14.0,14.0
65258247,14.0,14.0
65258602,14.0,14.0
65259754,14.0,14.0
65260568,14.0,14.0
65261318,14.0,14.0
65261605,14.0,14.0
65262396,14.0,14.0
65263289,14.0,14.0
65263868,14.0,14.0
65263895,14.0,14.0
65265066,14.0,14.0
65266299,14.0,14.0
65266958,14.0,14.0
65267793,14.0,14.0
65268439,14.0,14.0
65270006,14.0,14.0
65271647,14.0,14.0
65272360,14.0,14.0
65273207,14.0,14.0
65273844,14.0,14.0
65273939,14.0,14.0
65274068,14.0,14.0
65274295,14.0,14.0
65274907,14.0,14.0
65276812,14.0,14.0
65276815,14.0,14.0
65277353,14.0,14.0
65277810,14.0,14.0
65278380,14.0,14.0
65278507,14.0,14.0
65278720,14.0,14.0
65280566,14.0,14.0
65281133,14.0,14.0
65281400,14.0,14.0
65282188,14.0,14.0
65282971,14.0,14.0
65283438,14.0,14.0
65283680,14.0,14.0
65284874,14.0,14.0
65285374,14.0,14.0
65285741,14.0,14.0
65286079,14.0,14.0
65287502,14.0,14.0
65288160,14.0,14.0
65288397,14.0,14.0
65289661,14.0,14.0
65289991,14.0,14.0
65290592,14.0,14.0
65290785,14.0,14.0
65291561,14.0,14.0
65292385,14.0,14.0
65293509,14.0,14.0
65294434,14.0,14.0
65295321,14.0,14.0
65296035,14.0,14.0
65296765,14.0,14.0
65296793,14.0,14.0
65298254,14.0,14.0
65299237,14.0,14.0
65299653,14.0,14.0
65300329,14.0,14.0
65300539,14.0,14.0
65302105,14.0,14.0
65302184,14.0,14.0
65302248,14.0,14.0
65302694,14.0,14.0
65303158,14.0,14.0
65303984,14.0,14.0
65304477,14.0,14.0
65304600,14.0,14.0
65304718,14.0,14.0
65304776,14.0,14.0
65305385,14.0,14.0
65305499,14.0,14.0
65305930,14.0,14.0
65308187,14.0,14.0
65309209,14.0,14.0
65309537,14.0,14.0
65310604,14.0,14.0
65311320,14.0,14.0
65311495,14.0,14.0
65311797,14.0,14.0
65312304,14.0,14.0
65312467,14.0,14.0
65312787,14.0,14.0
65313156,14.0,14.0
65313812,14.0,14.0
65314387,14.0,14.0
65315247,14.0,14.0
65316226,14.0,14.0
65316317,14.0,14.0
65316600,14.0,14.0
65317136,14.0,14.0
65317806,14.0,14.0
65318499,14.0,14.0
65318615,14.0,14.0
65319960,14.0,14.0
65320141,14.0,14.0
65320480,14.0,14.0
65320681,14.0,14.0
65321614,14.0,14.0
65321801,14.0,14.0
65321852,14.0,14.0
65322298,14.0,14.0
65322360,14.0,14.0
65322729,14.0,14.0
65323377,14.0,14.0
65323510,14.0,14.0
65323876,14.0,14.0
65324404,14.0,14.0
65325201,14.0,14.0
65325420,14.0,14.0
65325728,14.0,14.0
65326641,14.0,14.0
65326972,14.0,14.0
65327647,14.0,14.0
65327829,14.0,14.0
65328679,14.0,14.0
65328876,14.0,14.0
65329269,14.0,14.0
65329396,14.0,14.0
65329934,14.0,14.0
65330096,14.0,14.0
65330817,14.0,14.0
65331031,14.0,14.0
65332040,14.0,14.0
65332168,14.0,14.0
65332529,14.0,14.0
65332762,14.0,14.0
65334101,14.0,14.0
65334513,14.0,14.0
65335235,14.0,14.0
65335340,14.0,14.0
65335548,14.0,14.0
65336311,14.0,14.0
65336937,14.0,14.0
65337026,14.0,14.0
65337524,14.0,14.0
65338129,14.0,14.0
65338510,14.0,14.0
65339198,14.0,14.0
65339844,14.0,14.0
65340088,14.0,14.0
65340522,14.0,14.0
65340530,14.0,14.0
65340685,14.0,14.0
65340959,14.0,14.0
65341283,14.0,14.0
65341592,14.0,14.0
65341970,14.0,14.0
65342585,14.0,14.0
65342760,14.0,14.0
65343211,14.0,14.0
65343273,14.0,14.0
65344020,14.0,14.0
65344165,14.0,14.0
65345606,14.0,14.0
65346581,14.0,14.0
65346726,14.0,14.0
65346982,14.0,14.0
65347104,14.0,14.0
65347516,14.0,14.0
65347672,14.0,14.0
65348505,14.0,14.0
65348548,14.0,14.0
65348807,14.0,14.0
65348931,14.0,14.0
65349147,14.0,14.0
65350000,14.0,14.0
65350110,14.0,14.0
65350447,14.0,14.0
65351567,14.0,14.0
65351651,14.0,14.0
65351802,14.0,14.0
65352213,14.0,14.0
65352262,14.0,14.0
65352660,14.0,14.0
65353524,14.0,14.0
65353732,14.0,14.0
65354360,14.0,14.0
65354506,14.0,14.0
65354983,14.0,14.0
65356029,14.0,14.0
65356631,14.0,14.0
65356671,14.0,14.0
65357343,14.0,14.0
65357364,14.0,14.0
65358236,14.0,14.0
65358372,14.0,14.0
65358521,14.0,14.0
65359532,14.0,14.0
65360226,14.0,14.0
65360557,14.0,14.0
65361267,14.0,14.0
65361362,14.0,14.0
65361463,14.0,14.0
65361702,14.0,14.0
65362783,14.0,14.0
65363354,14.0,14.0
65363559,14.0,14.0
65363735,14.0,14.0
65365109,14.0,14.0
65365558,14.0,14.0
65365931,14.0,14.0
65366614,14.0,14.0
65367292,14.0,14.0
65367910,14.0,14.0
65367964,14.0,14.0
65368577,14.0,14.0
65368891,14.0,14.0
65368975,14.0,14.0
65369303,14.0,14.0
65369871,14.0,14.0
65370272,14.0,14.0
65370815,14.0,14.0
65371067,14.0,14.0
65371530,14.0,14.0
65371755,14.0,14.0
65372056,14.0,14.0
65372276,14.0,14.0
65372553,14.0,14.0
65373191,14.0,14.0
65374143,14.0,14.0
65374670,14.0,14.0
65374829,14.0,14.0
65375097,14.0,14.0
65375100,14.0,14.0
65375480,14.0,14.0
65375569,14.0,14.0
65376135,14.0,14.0
65376599,14.0,14.0
65377054,14.0,14.0
65377468,14.0,14.0
65378065,14.0,14.0
65378636,14.0,14.0
65378836,14.0,14.0
65379115,14.0,14.0
65379456,14.0,14.0
65380671,14.0,14.0
65380886,14.0,14.0
65381624,14.0,14.0
65381774,14.0,14.0
65382368,14.0,14.0
65383058,14.0,14.0
65383309,14.0,14.0
65384229,14.0,14.0
65384652,14.0,14.0
65384680,14.0,14.0
65385028,14.0,14.0
65385223,14.0,14.0
65385363,14.0,14.0
65386154,14.0,14.0
65386511,14.0,14.0
65386979,14.0,14.0
65387066,14.0,14.0
65387107,14.0,14.0
65387737,14.0,14.0
65387859,14.0,14.0
65388734,14.0,14.0
65389756,14.0,14.0
65389783,14.0,14.0
65389949,14.0,14.0
65390932,14.0,14.0
65391519,14.0,14.0
65391811,14.0,14.0
65391896,14.0,14.0
65392561,14.0,14.0
65392747,14.0,14.0
65393253,14.0,14.0
65393254,14.0,14.0
65394410,14.0,14.0
65395190,14.0,14.0
65395507,14.0,14.0
65395771,14.0,14.0
65396103,14.0,14.0
65396944,14.0,14.0
65397314,14.0,14.0
65397596,14.0,14.0
65397702,14.0,14.0
65397791,14.0,14.0
65398389,14.0,14.0
65399271,14.0,14.0
65399352,14.0,14.0
65399788,14.0,14.0
65399896,14.0,14.0
65400376,14.0,14.0
65400769,14.0,14.0
65400942,14.0,14.0
65401222,14.0,14.0
65403244,14.0,14.0
65403376,14.0,14.0
65404210,14.0,14.0
65404240,14.0,14.0
65404535,14.0,14.0
65404917,14.0,14.0
65405738,14.0,14.0
65405922,14.0,14.0
65406428,14.0,14.0
65406924,14.0,14.0
65408181,14.0,14.0
65408518,14.0,14.0
65409158,14.0,14.0
65409672,14.0,14.0
65410407,14.0,14.0
65410712,14.0,14.0
65411326,14.0,14.0
65411365,14.0,14.0
65411495,14.0,14.0
65411873,14.0,14.0
65412507,14.0,14.0
65412737,14.0,14.0
65412769,14.0,14.0
65413113,14.0,14.0
65414088,14.0,14.0
65414418,14.0,14.0
65415296,14.0,14.0
65416331,14.0,14.0
65416421,14.0,14.0
65416928,14.0,14.0
65417524,14.0,14.0
65417525,14.0,14.0
65418018,14.0,14.0
65418086,14.0,14.0
65418321,14.0,14.0
65418813,14.0,14.0
65419444,14.0,14.0
65419634,14.0,14.0
65419691,14.0,14.0
65420450,14.0,14.0
65420549,14.0,14.0
65421352,14.0,14.0
65421394,14.0,14.0
65421523,14.0,14.0
65421679,14.0,14.0
65422990,14.0,14.0
65424331,14.0,14.0
65425575,14.0,14.0
65425693,14.0,14.0
65425696,14.0,14.0
65426237,14.0,14.0
65427642,14.0,14.0
65428455,14.0,14.0
65428704,14.0,14.0
65429677,14.0,14.0
65430113,14.0,14.0
65430816,14.0,14.0
65431033,14.0,14.0
65431522,14.0,14.0
65431670,14.0,14.0
65432556,14.0,14.0
65432560,14.0,14.0
65432773,14.0,14.0
65434673,14.0,14.0
65435638,14.0,14.0
65435866,14.0,14.0
65436052,14.0,14.0
65436317,14.0,14.0
65437513,14.0,14.0
65437987,14.0,14.0
65438178,14.0,14.0
65438705,14.0,14.0
65439004,14.0,14.0
65439635,14.0,14.0
65439951,14.0,14.0
65440245,14.0,14.0
65440768,14.0,14.0
65440841,14.0,14.0
65441578,14.0,14.0
65442713,14.0,14.0
65442777,14.0,14.0
65443064,14.0,14.0
65443397,14.0,14.0
65444784,14.0,14.0
65445599,14.0,14.0
65445937,14.0,14.0
65446021,14.0,14.0
65446361,14.0,14.0
65447337,14.0,14.0
65448299,14.0,14.0
65448349,14.0,14.0
65449111,14.0,14.0
65449112,14.0,14.0
65450806,14.0,14.0
65451249,14.0,14.0
65452429,14.0,14.0
65452559,14.0,14.0
65453514,14.0,14.0
65454190,14.0,14.0
65454261,14.0,14.0
65454744,14.0,14.0
65454867,14.0,14.0
65455797,14.0,14.0
65456602,14.0,14.0
65457666,14.0,14.0
65458058,14.0,14.0
65458283,14.0,14.0
65459108,14.0,14.0
65459174,14.0,14.0
65459592,14.0,14.0
65460064,14.0,14.0
65460592,14.0,14.0
65461206,14.0,14.0
65462142,14.0,14.0
65462554,14.0,14.0
65462724,14.0,14.0
65462834,14.0,14.0
65462949,14.0,14.0
65464867,14.0,14.0
65465405,14.0,14.0
65465963,14.0,14.0
65466001,14.0,14.0
65467071,14.0,14.0
65467738,14.0,14.0
65468199,14.0,14.0
65468768,14.0,14.0
65468771,14.0,14.0
65469220,14.0,14.0
65469851,14.0,14.0
65470231,14.0,14.0
65470641,14.0,14.0
65470953,14.0,14.0
65471256,14.0,14.0
65472100,14.0,14.0
65473324,14.0,14.0
65474408,14.0,14.0
65474526,14.0,14.0
65474568,14.0,14.0
65475141,14.0,14.0
65475271,14.0,14.0
65476139,14.0,14.0
65476471,14.0,14.0
65476507,14.0,14.0
65477576,14.0,14.0
65477869,14.0,14.0
65478977,14.0,14.0
65479026,14.0,14.0
65479915,14.0,14.0
65480289,14.0,14.0
65480569,14.0,14.0
65481296,14.0,14.0
65481839,14.0,14.0
65482259,14.0,14.0
65483366,14.0,14.0
65483953,14.0,14.0
65484114,14.0,14.0
65484424,14.0,14.0
65485833,14.0,14.0
65486905,14.0,14.0
65487236,14.0,14.0
65487282,14.0,14.0
65487522,14.0,14.0
65488959,14.0,14.0
65489131,14.0,14.0
65489266,14.0,14.0
65490286,14.0,14.0
65490776,14.0,14.0
65491137,14.0,14.0
65491388,14.0,14.0
65492486,14.0,14.0
65493264,14.0,14.0
65493464,14.0,14.0
65493544,14.0,14.0
65494038,14.0,14.0
65494780,14.0,14.0
65495072,14.0,14.0
65495822,14.0,14.0
65496508,14.0,14.0
65496735,14.0,14.0
65497068,14.0,14.0
65498776,14.0,14.0
65501240,14.0,14.0
65501242,14.0,14.0
65501395,14.0,14.0
65501524,14.0,14.0
65502199,14.0,14.0
65502274,14.0,14.0
65502342,14.0,14.0
65503493,14.0,14.0
65504405,14.0,14.0
65504941,14.0,14.0
65506739,14.0,14.0
65507372,14.0,14.0
65507868,14.0,14.0
65508005,14.0,14.0
65508064,14.0,14.0
65509329,14.0,14.0
65510415,14.0,14.0
65510653,14.0,14.0
65511738,14.0,14.0
65512302,14.0,14.0
65513281,14.0,14.0
65514356,14.0,14.0
65514388,14.0,14.0
65514935,14.0,14.0
65515235,14.0,14.0
65515333,14.0,14.0
65515830,14.0,14.0
65516353,14.0,14.0
65516754,14.0,14.0
65517056,14.0,14.0
65517596,14.0,14.0
65518272,14.0,14.0
65519438,14.0,14.0
65520094,14.0,14.0
65520877,14.0,14.0
65520879,14.0,14.0
65522077,14.0,14.0
65522102,14.0,14.0
65523393,14.0,14.0
65523491,14.0,14.0
65523712,14.0,14.0
65524911,14.0,14.0
65525723,14.0,14.0
65525841,14.0,14.0
65528374,14.0,14.0
65528442,14.0,14.0
65528847,14.0,14.0
65529499,14.0,14.0
65530057,14.0,14.0
65530551,14.0,14.0
65531176,14.0,14.0
65531674,14.0,14.0
65531783,14.0,14.0
65533297,14.0,14.0
65534252,14.0,14.0
65534841,14.0,14.0
65535403,14.0,14.0
65535866,14.0,14.0
65537078,14.0,14.0
65537867,14.0,14.0
65538062,14.0,14.0
65539971,14.0,14.0
65540143,14.0,14.0
65540541,14.0,14.0
65540761,14.0,14.0
65541198,14.0,14.0
65541844,14.0,14.0
65542348,14.0,14.0
65543856,14.0,14.0
65543873,14.0,14.0
65544114,14.0,14.0
65544492,14.0,14.0
65546213,14.0,14.0
65546531,14.0,14.0
65547668,14.0,14.0
65548095,14.0,14.0
65548323,14.0,14.0
65548799,14.0,14.0
65549635,14.0,14.0
65551096,14.0,14.0
65551238,14.0,14.0
65551948,14.0,14.0
65552044,14.0,14.0
65552658,14.0,14.0
65552917,14.0,14.0
65553071,14.0,14.0
65554209,14.0,14.0
65555613,14.0,14.0
65555894,14.0,14.0
65556138,14.0,14.0
65556143,14.0,14.0
65556459,14.0,14.0
65556518,14.0,14.0
65556867,14.0,14.0
65557508,14.0,14.0
65557954,14.0,14.0
65559447,14.0,14.0
65559706,14.0,14.0
65560192,14.0,14.0
65560795,14.0,14.0
65561591,14.0,14.0
65562687,14.0,14.0
65563041,14.0,14.0
65563571,14.0,14.0
65563980,14.0,14.0
65564277,14.0,14.0
65564723,14.0,14.0
65565459,14.0,14.0
65566216,14.0,14.0
65567689,14.0,14.0
65567747,14.0,14.0
65568356,14.0,14.0
65569056,14.0,14.0
65569174,14.0,14.0
65569384,14.0,14.0
65571977,14.0,14.0
65572066,14.0,14.0
65573651,14.0,14.0
65573862,14.0,14.0
65575008,14.0,14.0
65575291,14.0,14.0
65577101,14.0,14.0
65577382,14.0,14.0
65578137,14.0,14.0
65578297,14.0,14.0
65580085,14.0,14.0
65581029,14.0,14.0
65582292,14.0,14.0
65582604,14.0,14.0
65583320,14.0,14.0
65584769,14.0,14.0
65585070,14.0,14.0
65585500,14.0,14.0
65586148,14.0,14.0
65587151,14.0,14.0
65588001,14.0,14.0
65588477,14.0,14.0
65588668,14.0,14.0
65588718,14.0,14.0
65591286,14.0,14.0
65591315,14.0,14.0
65591318,14.0,14.0
65591765,14.0,14.0
65592078,14.0,14.0
65593537,14.0,14.0
65594444,14.0,14.0
65596238,14.0,14.0
65596333,14.0,14.0
65596609,14.0,14.0
65596948,14.0,14.0
65599191,14.0,14.0
65599430,14.0,14.0
65599704,14.0,14.0
65600474,14.0,14.0
65600836,14.0,14.0
65601896,14.0,14.0
65602600,14.0,14.0
65603286,14.0,14.0
65603878,14.0,14.0
65603901,14.0,14.0
65605149,14.0,14.0
65605371,14.0,14.0
65605983,14.0,14.0
65608410,14.0,14.0
65608726,14.0,14.0
65610042,14.0,14.0
65610899,14.0,14.0
65611174,14.0,14.0
65611196,14.0,14.0
65611733,14.0,14.0
65611947,14.0,14.0
65612936,14.0,14.0
65613449,14.0,14.0
65614025,14.0,14.0
65614132,14.0,14.0
65616157,14.0,14.0
65616691,14.0,14.0
65618101,14.0,14.0
65618486,14.0,14.0
65618844,14.0,14.0
65619766,14.0,14.0
65619811,14.0,14.0
65620979,14.0,14.0
65621286,14.0,14.0
65621861,14.0,14.0
65622987,14.0,14.0
65624172,14.0,14.0
65624190,14.0,14.0
65624767,14.0,14.0
65625613,14.0,14.0
65626372,14.0,14.0
65626722,14.0,14.0
65627569,14.0,14.0
65628205,14.0,14.0
65628491,14.0,14.0
65628964,14.0,14.0
65628972,14.0,14.0
65629183,14.0,14.0
65629648,14.0,14.0
65630532,14.0,14.0
65631090,14.0,14.0
65631989,14.0,14.0
65632254,14.0,14.0
65633538,14.0,14.0
65633636,14.0,14.0
65634494,14.0,14.0
65634660,14.0,14.0
65636375,14.0,14.0
65636615,14.0,14.0
65638282,14.0,14.0
65639121,14.0,14.0
65639710,14.0,14.0
65640312,14.0,14.0
65640642,14.0,14.0
65640676,14.0,14.0
65640822,14.0,14.0
65641586,14.0,14.0
65641722,14.0,14.0
65642427,14.0,14.0
65642498,14.0,14.0
65642950,14.0,14.0
65644131,14.0,14.0
65645054,14.0,14.0
65645091,14.0,14.0
65645837,14.0,14.0
65645962,14.0,14.0
